0,0.0,0.0,-0.2073732718894009,-0.07373271889400922,-0.3824884792626728,-0.17972350230414746,-0.5207373271889401,-0.2626728110599078,-0.6451612903225806,-0.30414746543778803,-0.2119815668202765,-0.4792626728110599,-0.28110599078341014,-0.6774193548387096,-0.31797235023041476,-0.8064516129032258,-0.33640552995391704,-0.9124423963133641,-0.07834101382488479,-0.511520737327189,-0.09216589861751152,-0.7373271889400922,-0.09216589861751152,-0.880184331797235,-0.08294930875576037,-1.0,0.041474654377880185,-0.4930875576036866,0.07373271889400922,-0.7004608294930875,0.08755760368663594,-0.8248847926267281,0.10138248847926268,-0.9400921658986175,0.15668202764976957,-0.4377880184331797,0.2534562211981567,-0.5668202764976958,0.31336405529953915,-0.6543778801843319,0.3640552995391705,-0.7511520737327189
0,0.0,0.0,-0.2073732718894009,-0.07373271889400922,-0.3778801843317972,-0.18433179723502305,-0.5207373271889401,-0.2672811059907834,-0.6359447004608295,-0.30414746543778803,-0.21658986175115208,-0.47465437788018433,-0.2857142857142857,-0.6774193548387096,-0.31336405529953915,-0.8064516129032258,-0.3271889400921659,-0.9170506912442397,-0.08294930875576037,-0.5069124423963134,-0.0967741935483871,-0.7327188940092166,-0.0967741935483871,-0.880184331797235,-0.09216589861751152,-1.0,0.03686635944700461,-0.4930875576036866,0.055299539170506916,-0.7004608294930875,0.06451612903225806,-0.8248847926267281,0.06912442396313365,-0.9400921658986175,0.15207373271889402,-0.4377880184331797,0.23963133640552994,-0.5668202764976958,0.2903225806451613,-0.663594470046083,0.33640552995391704,-0.7557603686635944
0,0.0,0.0,-0.20930232558139536,-0.07441860465116279,-0.3813953488372093,-0.1813953488372093,-0.5209302325581395,-0.2651162790697674,-0.641860465116279,-0.30697674418604654,-0.22325581395348837,-0.4744186046511628,-0.28837209302325584,-0.6790697674418604,-0.31627906976744186,-0.8093023255813954,-0.3302325581395349,-0.9162790697674419,-0.09302325581395349,-0.5069767441860465,-0.11162790697674418,-0.7348837209302326,-0.10697674418604651,-0.8790697674418605,-0.10232558139534884,-1.0,0.027906976744186046,-0.4883720930232558,0.046511627906976744,-0.7023255813953488,0.05116279069767442,-0.827906976744186,0.05116279069767442,-0.9395348837209302,0.13953488372093023,-0.4418604651162791,0.22325581395348837,-0.5767441860465117,0.26976744186046514,-0.6697674418604651,0.3116279069767442,-0.7674418604651163
0,0.0,0.0,-0.2028301886792453,-0.07547169811320754,-0.37735849056603776,-0.1792452830188679,-0.5141509433962265,-0.25943396226415094,-0.6367924528301887,-0.2971698113207547,-0.22169811320754718,-0.46226415094339623,-0.29245283018867924,-0.6650943396226415,-0.32547169811320753,-0.7971698113207547,-0.3443396226415094,-0.910377358490566,-0.08962264150943396,-0.5,-0.10849056603773585,-0.7311320754716981,-0.11320754716981132,-0.8773584905660378,-0.11320754716981132,-1.0,0.0330188679245283,-0.4858490566037736,0.04716981132075472,-0.6981132075471698,0.05188679245283019,-0.8349056603773585,0.05188679245283019,-0.9528301886792453,0.1509433962264151,-0.4339622641509434,0.23113207547169812,-0.5707547169811321,0.2783018867924528,-0.6698113207547169,0.32075471698113206,-0.7641509433962265
0,0.0,0.0,-0.20588235294117646,-0.06862745098039216,-0.37745098039215685,-0.18137254901960784,-0.5098039215686274,-0.2696078431372549,-0.6274509803921569,-0.31862745098039214,-0.23039215686274508,-0.46568627450980393,-0.30392156862745096,-0.6666666666666666,-0.3382352941176471,-0.7941176470588235,-0.35784313725490197,-0.9019607843137255,-0.09803921568627451,-0.5,-0.12254901960784313,-0.7303921568627451,-0.1323529411764706,-0.8725490196078431,-0.13725490196078433,-1.0,0.024509803921568627,-0.49019607843137253,0.03431372549019608,-0.7009803921568627,0.03431372549019608,-0.8284313725490197,0.03431372549019608,-0.946078431372549,0.14215686274509803,-0.4411764705882353,0.22549019607843138,-0.5784313725490197,0.27450980392156865,-0.6715686274509803,0.3137254901960784,-0.7696078431372549
0,0.0,0.0,-0.19480519480519481,-0.09740259740259741,-0.35064935064935066,-0.23376623376623376,-0.474025974025974,-0.33766233766233766,-0.5844155844155844,-0.38961038961038963,-0.17532467532467533,-0.4805194805194805,-0.21428571428571427,-0.6883116883116883,-0.23376623376623376,-0.8181818181818182,-0.24675324675324675,-0.9285714285714286,-0.032467532467532464,-0.5,-0.032467532467532464,-0.7337662337662337,-0.025974025974025976,-0.8766233766233766,-0.012987012987012988,-1.0,0.08441558441558442,-0.474025974025974,0.12337662337662338,-0.6883116883116883,0.13636363636363635,-0.8181818181818182,0.14935064935064934,-0.935064935064935,0.19480519480519481,-0.4090909090909091,0.2922077922077922,-0.538961038961039,0.35064935064935066,-0.6298701298701299,0.4025974025974026,-0.7207792207792207
0,0.0,0.0,-0.1951219512195122,-0.10569105691056911,-0.34959349593495936,-0.2682926829268293,-0.4634146341463415,-0.37398373983739835,-0.5691056910569106,-0.43089430894308944,-0.16260162601626016,-0.5040650406504065,-0.2032520325203252,-0.7154471544715447,-0.21951219512195122,-0.8373983739837398,-0.22764227642276422,-0.943089430894309,-0.024390243902439025,-0.5203252032520326,-0.016260162601626018,-0.7479674796747967,0.0,-0.8861788617886179,0.008130081300813009,-1.0,0.08943089430894309,-0.4878048780487805,0.13008130081300814,-0.6910569105691057,0.15447154471544716,-0.8211382113821138,0.17073170731707318,-0.926829268292683,0.1951219512195122,-0.42276422764227645,0.2926829268292683,-0.5528455284552846,0.36585365853658536,-0.6341463414634146,0.4146341463414634,-0.7235772357723578
0,0.0,0.0,-0.18691588785046728,-0.11214953271028037,-0.32710280373831774,-0.27102803738317754,-0.4392523364485981,-0.38317757009345793,-0.5420560747663551,-0.4392523364485981,-0.12149532710280374,-0.514018691588785,-0.14953271028037382,-0.719626168224299,-0.1588785046728972,-0.8504672897196262,-0.16822429906542055,-0.9532710280373832,0.018691588785046728,-0.514018691588785,0.04672897196261682,-0.7476635514018691,0.06542056074766354,-0.8785046728971962,0.08411214953271028,-1.0,0.1308411214953271,-0.4766355140186916,0.205607476635514,-0.6822429906542056,0.2336448598130841,-0.8130841121495327,0.2616822429906542,-0.9252336448598131,0.2336448598130841,-0.40186915887850466,0.35514018691588783,-0.5233644859813084,0.4205607476635514,-0.6074766355140186,0.4766355140186916,-0.6915887850467289
0,0.0,0.0,-0.17647058823529413,-0.12745098039215685,-0.3235294117647059,-0.29411764705882354,-0.43137254901960786,-0.4117647058823529,-0.5392156862745098,-0.47058823529411764,-0.09803921568627451,-0.5098039215686274,-0.12745098039215685,-0.7352941176470589,-0.12745098039215685,-0.8627450980392157,-0.12745098039215685,-0.9705882352941176,0.0392156862745098,-0.5098039215686274,0.0784313725490196,-0.7450980392156863,0.09803921568627451,-0.8921568627450981,0.12745098039215685,-1.0,0.1568627450980392,-0.47058823529411764,0.22549019607843138,-0.6764705882352942,0.27450980392156865,-0.7941176470588235,0.30392156862745096,-0.9019607843137255,0.2549019607843137,-0.38235294117647056,0.37254901960784315,-0.5,0.45098039215686275,-0.5882352941176471,0.5,-0.6666666666666666
0,0.0,0.0,-0.1826086956521739,-0.13043478260869565,-0.33043478260869563,-0.28695652173913044,-0.43478260869565216,-0.40869565217391307,-0.5478260869565217,-0.46956521739130436,-0.11304347826086956,-0.5043478260869565,-0.14782608695652175,-0.7217391304347827,-0.1565217391304348,-0.8521739130434782,-0.1565217391304348,-0.9652173913043478,0.02608695652173913,-0.5130434782608696,0.06086956521739131,-0.7391304347826086,0.0782608695652174,-0.8782608695652174,0.10434782608695652,-1.0,0.14782608695652175,-0.46956521739130436,0.20869565217391303,-0.6695652173913044,0.24347826086956523,-0.8,0.2608695652173913,-0.9130434782608695,0.25217391304347825,-0.391304347826087,0.3652173913043478,-0.5043478260869565,0.43478260869565216,-0.591304347826087,0.4956521739130435,-0.6782608695652174
